product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
616,gravida sem praesent,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,738.95,13.92,clothing,Roomm,560,Blue,large,6.5,2017-01-25,4.9,157,platea dictumst aliquam augue,1.6,473,express,32.94
617,massa quis augue luctus,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,259.38,22.87,electronics,Yodel,904,Crimson,large,9.8,2013-07-08,4.6,432,velit vivamus vel nulla eget,1.9,39,express,18.47
618,pellentesque eget,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",249.72,45.58,electronics,Nlounge,896,Indigo,large,4.6,2018-06-05,2.5,782,donec odio justo sollicitudin ut,2.1,206,free,17.46
619,posuere cubilia curae duis,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,722.01,48.26,beauty,Flashset,427,Pink,extra large,9.1,2020-03-21,3.0,423,pede justo eu massa donec dapibus,1.7,417,express,26.18
620,sem fusce consequat,Integer ac neque. Duis bibendum.,665.53,47.22,electronics,Pixoboo,995,Blue,large,6.9,2020-12-26,3.8,284,eget congue eget semper rutrum nulla,2.5,544,free,47.95
621,tortor id nulla ultrices,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",487.49,18.15,clothing,Oloo,881,Teal,small,2.1,2022-04-10,1.5,564,mauris morbi non lectus aliquam sit,4.8,414,free,32.68
622,curae nulla,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",366.02,46.88,toys,Flashset,671,Orange,medium,5.4,2012-08-06,4.8,422,scelerisque quam,2.3,509,free,39.87
623,lectus pellentesque at,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",105.52,40.74,home decor,Dabtype,662,Purple,extra large,8.0,2011-11-25,1.9,185,non pretium,4.3,217,standard,38.14
624,vivamus tortor duis mattis,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",837.66,3.51,electronics,Yotz,500,Aquamarine,extra large,6.0,2015-06-20,4.5,262,amet,1.3,718,free,34.55
625,adipiscing molestie hendrerit,Donec ut mauris eget massa tempor convallis.,552.07,39.39,home decor,Lazz,791,Khaki,extra large,7.8,2011-08-01,2.3,49,consectetuer eget rutrum at lorem,3.5,355,standard,45.57
626,odio justo,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.,435.48,43.93,electronics,Latz,468,Purple,medium,3.5,2021-08-18,2.8,471,viverra,4.7,948,free,46.26
627,posuere nonummy,Suspendisse accumsan tortor quis turpis.,769.81,8.89,electronics,Trupe,518,Khaki,large,1.6,2011-03-15,3.1,627,magna vulputate luctus cum,4.4,798,express,24.63
628,justo nec,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",897.96,33.37,toys,Shuffledrive,947,Teal,extra large,0.5,2014-03-02,1.6,997,mauris sit amet eros suspendisse accumsan,3.3,543,free,21.83
629,aliquam non mauris morbi,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",245.36,4.97,electronics,Demivee,134,Aquamarine,medium,8.5,2017-03-07,4.4,405,at,4.6,25,standard,3.35
630,sodales sed tincidunt eu,Suspendisse potenti. Nullam porttitor lacus at turpis.,319.9,21.32,clothing,Demimbu,559,Blue,small,8.2,2018-08-27,3.1,286,nunc purus,4.3,501,standard,21.15
631,quam a,Sed ante. Vivamus tortor.,294.85,28.52,electronics,Eamia,605,Orange,extra large,5.9,2021-03-20,1.2,738,lorem quisque,3.6,512,standard,1.96
632,pellentesque ultrices phasellus,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",523.81,1.28,clothing,Zoozzy,396,Goldenrod,large,3.7,2010-06-24,2.2,443,orci nullam molestie nibh in lectus,1.9,395,free,38.45
633,ac enim,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",337.52,14.71,clothing,Mydeo,6,Yellow,large,4.5,2011-02-14,1.5,638,ut ultrices vel,2.6,135,free,48.54
634,vel nulla eget,Nunc purus. Phasellus in felis.,748.79,47.02,beauty,Browsedrive,902,Indigo,extra large,1.1,2012-04-08,4.5,96,ac lobortis,1.2,972,standard,2.52
635,volutpat convallis,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",496.21,3.97,electronics,Gabspot,700,Puce,medium,4.9,2011-05-06,4.9,735,adipiscing,4.0,563,free,41.44
636,montes nascetur,Nam tristique tortor eu pede.,272.47,17.98,home decor,Thoughtblab,547,Red,small,3.0,2010-01-28,1.4,533,nam,1.4,658,express,0.26
637,magnis dis,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",659.81,42.88,electronics,JumpXS,905,Mauv,medium,5.3,2016-11-25,3.8,159,sed lacus,2.2,486,express,1.91
638,tellus semper,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",351.0,47.77,home decor,Blogtag,61,Maroon,small,1.2,2016-05-02,2.0,214,ultrices libero non,3.0,26,free,29.74
639,ante ipsum primis,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,762.92,17.95,toys,Kaymbo,408,Green,small,0.6,2019-11-02,2.8,460,ultrices,4.0,842,free,20.62
640,fusce consequat,Maecenas pulvinar lobortis est. Phasellus sit amet erat.,765.48,39.0,clothing,Yoveo,634,Khaki,small,7.4,2013-07-31,4.8,741,sit amet justo morbi ut,2.7,392,express,10.43
641,consequat nulla nisl,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",207.53,20.91,home decor,Flashset,783,Teal,medium,2.7,2018-10-01,3.7,540,orci luctus,2.4,424,standard,2.71
642,amet diam in magna,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",279.2,15.53,toys,Buzzbean,343,Maroon,medium,2.5,2021-10-23,2.5,938,sed magna at nunc commodo placerat,1.6,834,express,17.78
643,ante vestibulum ante ipsum,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",994.69,5.74,beauty,Yozio,611,Maroon,small,7.4,2022-03-09,2.3,184,ultrices posuere cubilia curae nulla,3.7,923,free,32.14
644,lorem ipsum dolor,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",637.03,11.67,home decor,Devify,446,Yellow,small,6.1,2018-07-30,4.0,191,nibh quisque id,3.9,7,free,27.2
645,aliquet at,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",439.49,32.34,clothing,Dabfeed,1,Blue,medium,1.9,2010-07-24,2.5,702,lacus at velit vivamus,3.3,885,free,39.29
646,vitae mattis nibh ligula,Suspendisse potenti.,613.98,28.23,electronics,Kwideo,626,Goldenrod,large,0.3,2018-01-01,3.0,976,viverra pede,1.0,44,standard,10.22
647,augue vestibulum,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",241.82,1.74,home decor,Kayveo,638,Fuscia,extra large,3.4,2016-01-14,4.5,669,nulla ultrices,4.1,313,express,42.23
648,at nunc,Aliquam erat volutpat. In congue. Etiam justo.,68.43,5.62,beauty,Eayo,499,Green,medium,6.0,2015-11-18,1.6,872,sem,1.6,732,standard,7.7
649,amet eros suspendisse,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",555.24,46.55,electronics,Jetpulse,507,Yellow,large,9.0,2012-01-25,4.3,642,etiam vel augue vestibulum rutrum,3.3,666,express,43.37
650,morbi sem mauris laoreet,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,708.54,23.97,beauty,Zava,179,Aquamarine,small,4.8,2014-12-06,1.7,879,donec diam neque vestibulum eget vulputate,3.0,156,standard,43.06
651,lacinia eget tincidunt,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",4.69,17.08,toys,Ainyx,121,Violet,extra large,0.7,2019-05-19,2.5,865,lacinia,4.4,9,standard,22.97
652,nec euismod scelerisque quam,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",881.91,26.04,beauty,Skynoodle,443,Crimson,medium,5.6,2011-08-18,3.6,69,integer pede,4.4,684,free,4.82
653,nunc rhoncus,Sed sagittis.,776.43,41.84,electronics,Vinder,377,Yellow,large,6.2,2015-06-21,2.5,626,eget,4.8,875,free,47.54
654,parturient montes nascetur,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,442.91,8.11,electronics,Mita,434,Teal,extra large,7.6,2022-06-09,3.4,516,est et tempus semper,3.2,393,standard,39.28
655,nec nisi volutpat eleifend,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",768.06,4.27,electronics,Jabbersphere,157,Aquamarine,extra large,9.1,2019-06-25,4.4,988,venenatis tristique fusce congue diam id,2.5,863,standard,14.74
656,cras mi pede malesuada,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",489.37,34.77,electronics,Skiba,262,Mauv,large,7.5,2019-12-23,1.8,85,morbi porttitor lorem id,3.4,146,express,32.24
657,morbi odio odio elementum,Aenean lectus.,456.74,47.2,clothing,Katz,55,Pink,medium,8.6,2016-01-02,2.1,142,lacus morbi quis,2.8,247,free,25.73
658,viverra pede ac diam,Donec ut mauris eget massa tempor convallis.,439.78,9.13,electronics,Vimbo,43,Blue,small,3.5,2021-05-04,2.1,823,amet eros suspendisse accumsan,4.6,975,free,17.68
659,quam turpis adipiscing,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.,898.78,36.2,beauty,Youopia,860,Aquamarine,medium,7.3,2019-08-05,4.2,448,cursus urna ut,2.2,96,free,43.1
660,montes nascetur,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",527.52,7.19,beauty,Photospace,73,Khaki,large,1.6,2019-08-21,4.2,199,vehicula consequat,3.9,601,express,29.46
661,volutpat in congue etiam,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,48.19,17.03,home decor,Chatterpoint,350,Yellow,medium,1.7,2014-04-19,2.4,619,elementum nullam varius nulla,4.9,922,standard,16.2
662,nulla sed,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,842.99,33.56,clothing,Voonyx,736,Turquoise,large,9.1,2019-04-26,3.6,554,eleifend pede libero quis,1.4,703,free,49.62
663,vehicula consequat morbi,Nullam sit amet turpis elementum ligula vehicula consequat.,527.09,25.17,electronics,Topicware,89,Yellow,small,4.8,2022-08-02,4.7,310,nam dui proin leo odio,3.6,194,free,2.56
664,sollicitudin vitae consectetuer,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",53.0,22.47,clothing,Skivee,479,Maroon,large,2.0,2014-05-11,4.6,551,suspendisse accumsan tortor quis turpis,1.9,847,express,29.97
665,lorem id ligula suspendisse,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,328.2,25.13,clothing,Mymm,318,Crimson,small,1.7,2017-05-23,3.6,965,orci,4.3,109,free,24.57
666,odio justo,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",571.38,46.42,electronics,Jabbersphere,811,Crimson,extra large,5.8,2012-02-18,3.4,589,dictumst aliquam augue quam sollicitudin vitae,3.9,521,free,35.36
667,eget tincidunt,Donec posuere metus vitae ipsum.,318.06,0.19,home decor,Brightdog,34,Maroon,medium,3.8,2022-08-13,3.2,264,in,4.7,810,express,46.89
668,vivamus vestibulum sagittis sapien,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",210.85,18.71,toys,Yakitri,419,Blue,extra large,1.0,2016-12-24,1.6,251,semper interdum mauris ullamcorper,3.4,445,free,37.81
669,tincidunt lacus,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,400.76,47.01,home decor,Devpulse,660,Indigo,medium,1.9,2017-09-18,2.0,619,sed,1.8,380,express,44.18
670,elit proin interdum mauris,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",443.53,14.4,toys,Skimia,215,Indigo,medium,9.3,2014-06-10,1.5,94,integer tincidunt ante vel ipsum,2.2,533,standard,46.36
671,semper rutrum,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",180.38,45.59,beauty,Zoonoodle,999,Green,small,3.7,2011-08-13,2.1,655,montes nascetur ridiculus mus,1.7,474,standard,43.17
672,a pede,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",413.46,2.89,beauty,Devpoint,734,Puce,medium,8.9,2014-07-30,1.9,825,mauris morbi non lectus aliquam sit,3.0,373,standard,30.0
673,semper porta,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",571.14,20.38,clothing,Jetpulse,838,Yellow,large,7.4,2010-03-28,3.6,101,ridiculus mus etiam vel,4.6,538,standard,20.48
674,eleifend pede,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",364.72,21.41,beauty,Blogtags,715,Indigo,medium,5.9,2014-07-03,2.0,297,quisque,1.7,65,express,37.32
675,augue luctus tincidunt nulla,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",858.73,9.86,clothing,Oyondu,564,Blue,large,1.4,2020-09-15,4.5,743,diam neque vestibulum,2.8,657,standard,18.55
676,platea dictumst,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",26.34,23.08,beauty,Einti,675,Indigo,extra large,0.4,2013-04-19,3.2,514,pulvinar,3.4,637,free,7.75
677,nibh in quis justo,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",626.11,37.93,home decor,Quatz,49,Mauv,small,9.9,2016-07-31,2.8,70,cursus vestibulum proin eu mi,3.1,384,free,26.6
678,elit ac nulla,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",27.25,20.1,toys,Katz,786,Indigo,medium,3.1,2022-07-06,1.4,10,erat fermentum justo nec condimentum neque,2.1,796,standard,29.52
679,etiam pretium iaculis justo,Quisque id justo sit amet sapien dignissim vestibulum.,28.35,42.07,toys,Gabcube,645,Mauv,extra large,1.8,2011-09-05,2.8,551,ac lobortis vel dapibus,4.0,14,free,22.3
680,accumsan tellus,Nulla tempus.,982.22,15.64,toys,Plambee,295,Green,extra large,0.9,2022-12-24,3.3,645,sed accumsan,4.5,987,free,11.84
681,phasellus id,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",809.98,39.54,clothing,Devbug,682,Purple,large,7.2,2012-06-05,3.6,141,in faucibus,4.0,772,standard,22.85
682,etiam faucibus cursus urna,In congue.,833.0,0.38,beauty,Twitternation,220,Aquamarine,medium,8.5,2022-10-29,1.2,894,turpis donec posuere metus vitae,4.7,484,express,35.22
683,nonummy maecenas tincidunt,Nullam varius. Nulla facilisi.,26.35,8.74,beauty,Oyoyo,821,Goldenrod,medium,7.7,2020-05-22,2.7,404,amet,4.9,178,standard,12.01
684,vel nulla,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",707.15,8.58,clothing,Linkbridge,617,Mauv,large,4.7,2021-10-09,2.9,811,ultricies eu nibh quisque,2.7,535,free,1.57
685,donec quis orci eget,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",179.99,40.92,toys,Voonte,861,Crimson,extra large,6.1,2011-11-12,3.6,695,luctus rutrum,4.3,697,express,21.44
